Datetime,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2021-03-24 06:35:00,54449.12109375,54889.828125,54449.12109375,54889.828125,54889.828125,620355584,54323.67,54293.03,54275.38,54368.91,54488.89,54536.36,54938.58,54446.03,54342.92,54361.71,54373.66,54430.62,54564.18,54755.64,77.05,66.13,58.06,84.32,-58.92,-84.75,-18.79,-61.65,-68.52,57.62,-94.0,-119.63,-45.49,-96.73,-103.41,100.0,66.76,100.0,61.37,100.0,50.4
2021-03-24 06:40:00,55030.390625,55030.390625,54978.05859375,54980.19140625,54980.19140625,326774784,54500.95,54347.02,54315.05,54382.1,54494.91,54536.69,54936.07,54624.08,54440.96,54407.53,54412.79,54452.17,54572.41,54757.87,78.93,67.92,59.38,216.55,32.9,-24.49,33.43,-29.96,-48.13,202.79,4.93,-55.15,19.67,-57.93,-78.79,94.89,98.3,94.89,92.91,94.89,81.97
2021-03-24 06:45:00,54971.9921875,55067.328125,54971.9921875,55067.328125,55067.328125,128655360,54677.81,54419.83,54361.79,54395.72,54501.87,54537.94,54934.64,54771.83,54537.33,54456.4,54455.02,54476.29,54582.21,54760.95,80.7,69.58,60.63,315.43,127.08,43.5,80.93,7.0,-22.32,314.65,108.17,18.81,80.15,-11.9,-47.0,100.0,98.3,100.0,98.3,100.0,98.3
2021-03-24 06:50:00,55070.12109375,55070.12109375,55006.76953125,55006.76953125,55006.76953125,6352896,54867.89,54493.84,54404.62,54405.53,54507.93,54538.42,54932.43,54850.14,54609.55,54497.17,54490.61,54497.1,54590.62,54763.4,75.55,66.98,59.32,352.97,202.38,105.39,112.38,42.13,4.62,362.43,192.92,87.54,121.84,32.68,-13.23,93.8,96.23,93.8,96.23,93.8,96.23
2021-03-24 06:55:00,54892.09375,54921.05078125,54892.09375,54916.296875,54916.296875,135598080,54972.08,54568.54,54445.72,54417.47,54511.03,54537.57,54929.89,54872.2,54656.74,54528.22,54518.08,54513.54,54597.07,54764.92,67.98,63.19,57.39,343.98,249.58,153.11,128.52,70.93,29.4,360.68,248.84,142.16,145.22,70.19,18.46,84.94,92.91,84.94,92.91,84.94,92.91
2021-03-24 07:00:00,54898.58203125,55046.87109375,54896.59765625,55046.87109375,55046.87109375,3506593792,55003.49,54663.58,54492.2,54429.53,54517.24,54537.74,54928.11,54930.42,54716.76,54566.64,54552.19,54534.45,54605.98,54767.73,72.6,66.17,59.37,363.78,287.64,195.24,150.12,97.32,53.54,389.15,295.61,191.56,175.49,105.29,49.86,97.72,92.15,97.72,92.15,97.72,92.15
2021-03-24 07:05:00,55173.94140625,55560.3671875,55173.94140625,55559.3671875,55559.3671875,770666496,55119.33,54810.14,54558.64,54461.76,54535.48,54543.89,54929.6,55140.07,54846.39,54640.17,54617.17,54574.64,54624.86,54775.6,83.5,74.79,65.81,499.9,358.4,256.17,206.22,133.62,84.08,542.24,377.82,261.7,248.56,153.05,89.6,99.91,94.19,99.93,94.2,99.93,94.2
2021-03-24 07:10:00,55483.19140625,55585.265625,55483.19140625,55585.265625,55585.265625,267247616,55222.92,54950.37,54616.26,54496.58,54554.65,54551.27,54931.37,55288.47,54960.07,54710.18,54679.63,54614.28,54643.87,54783.66,83.88,75.13,66.09,578.29,431.69,320.6,249.89,172.38,117.24,635.79,463.81,336.52,307.39,204.49,133.16,100.0,99.21,100.0,99.22,100.0,99.22
2021-03-24 07:15:00,55589.98828125,55652.98828125,55589.98828125,55630.58984375,55630.58984375,211046400,55347.68,55107.79,54675.05,54533.79,54573.94,54560.35,54934.12,55402.51,55063.22,54778.36,54740.98,54654.13,54663.41,54792.09,84.6,75.76,66.59,624.15,495.85,381.31,284.86,209.87,150.77,695.5,541.04,408.31,356.21,255.07,177.77,97.06,98.99,98.6,99.51,98.6,99.51
2021-03-24 07:20:00,55625.3359375,55625.3359375,55546.96484375,55546.96484375,55546.96484375,12255232,55473.81,55222.95,54733.99,54571.8,54592.2,54568.77,54936.78,55450.66,55137.65,54835.29,54792.98,54689.15,54680.91,54799.6,77.17,72.16,64.76,615.37,535.69,428.12,302.36,240.7,181.08,696.98,593.02,466.05,383.97,298.03,219.01,86.07,94.38,93.39,97.33,93.39,97.33
2021-03-24 07:25:00,55517.46484375,55524.9921875,55443.03515625,55443.50390625,55443.50390625,0,55553.14,55278.32,54785.67,54609.69,54611.94,54575.62,54938.35,55448.27,55184.7,54880.34,54834.95,54718.73,54696.01,54806.01,68.49,67.85,62.56,567.93,546.43,456.08,304.36,261.92,205.74,656.27,614.1,504.09,392.7,329.59,253.75,72.47,85.2,86.94,92.98,86.94,92.98
2021-03-24 07:30:00,55421.8671875,55421.8671875,55302.0390625,55302.0390625,55302.0390625,0,55501.67,55310.5,54828.76,54646.87,54630.62,54579.53,54938.23,55399.53,55202.75,54911.58,54865.08,54741.6,54708.01,54810.94,58.07,62.38,59.69,487.95,526.94,462.46,291.17,271.67,222.83,579.19,602.47,519.11,382.41,347.2,279.48,53.6,70.71,78.12,86.15,78.12,86.15
2021-03-24 07:35:00,55314.35546875,55366.1015625,55304.46484375,55366.1015625,55366.1015625,90513408,55457.84,55340.38,54880.1,54687.98,54648.28,54583.5,54938.64,55388.39,55227.88,54945.25,54897.41,54766.09,54721.04,54816.47,61.19,63.8,60.54,443.14,499.01,458.59,282.63,275.32,234.79,537.73,580.89,522.83,377.22,357.2,299.03,40.11,55.39,82.12,82.39,82.12,82.39
2021-03-24 07:40:00,55437.18359375,55534.859375,55437.18359375,55534.859375,55534.859375,126738432,55438.69,55393.19,54943.51,54734.14,54662.03,54589.02,54939.4,55437.21,55275.11,54988.92,54938.53,54796.24,54737.16,54823.61,68.41,67.31,62.69,448.29,482.1,456.53,286.19,278.95,245.07,548.54,570.1,527.98,386.44,366.95,316.51,66.34,53.35,90.19,83.48,92.64,84.29
2021-03-24 07:45:00,55550.4296875,55593.21484375,55550.4296875,55571.2890625,55571.2890625,20791296,55443.56,55458.68,55013.61,54783.37,54675.84,54595.35,54940.42,55481.9,55320.68,55032.06,54979.36,54826.63,54753.67,54831.05,69.83,68.04,63.14,449.84,471.35,455.19,288.62,282.17,253.78,555.31,565.17,533.44,394.09,376.0,332.03,76.72,61.06,89.26,87.19,94.91,89.89
2021-03-24 07:50:00,55565.859375,55576.94921875,55551.9375,55576.94921875,55576.94921875,0,55470.25,55511.69,55087.64,54832.03,54690.19,54602.19,54942.04,55513.59,55360.1,55072.42,55017.91,54856.06,54769.98,54838.47,70.07,68.15,63.21,441.17,461.29,452.39,287.68,284.01,260.56,550.87,560.41,536.93,397.38,383.12,345.1,85.03,76.03,90.01,89.82,95.26,94.27
2021-03-24 07:55:00,55540.65234375,55713.015625,55540.65234375,55681.28125,55681.28125,178008064,55546.1,55523.88,55167.01,54880.39,54708.32,54610.89,54944.47,55569.48,55409.51,55117.52,55060.71,54888.42,54788.02,54846.86,74.49,70.32,64.53,451.96,458.18,452.3,291.99,286.67,266.84,566.84,562.55,542.91,406.87,391.04,357.45,92.28,84.68,96.13,91.8,98.09,96.09
2021-03-24 08:00:00,55704.96484375,55846.0859375,55681.91796875,55846.0859375,55846.0859375,0,55642.09,55549.97,55250.17,54927.5,54732.07,54622.56,54947.44,55661.69,55476.68,55171.49,55111.38,54925.98,54808.97,54856.8,79.94,73.4,66.49,490.2,468.85,459.88,305.19,292.84,274.51,612.19,579.1,556.77,427.18,403.09,371.4,100.0,92.44,100.0,95.38,100.0,97.78
2021-03-24 08:05:00,55862.265625,55894.17578125,55850.4296875,55894.17578125,55894.17578125,141942784,55713.96,55576.32,55342.06,54975.48,54758.76,54633.87,54950.82,55739.18,55540.91,55225.02,55161.88,54963.94,54830.46,54867.13,81.3,74.24,67.05,514.16,483.96,470.74,315.89,300.52,282.79,642.75,600.31,573.96,444.48,416.88,386.01,100.0,97.43,100.0,98.71,100.0,99.36
2021-03-24 08:10:00,56015.1484375,56140.65625,56015.1484375,56140.65625,56140.65625,434724864,55827.83,55635.69,55429.32,55034.56,54789.46,54646.57,54955.13,55873.01,55633.18,55292.85,55225.03,55010.09,54856.41,54879.8,86.7,78.06,69.7,580.16,516.02,492.62,340.33,313.79,294.3,718.57,639.73,602.88,478.74,437.5,404.56,100.0,100.0,100.0,100.0,100.0,100.0
2021-03-24 08:15:00,56124.1171875,56360.203125,56124.1171875,56360.203125,56360.203125,347471872,55984.48,55727.36,55502.84,55099.57,54822.48,54662.54,54960.26,56035.41,55745.03,55371.91,55298.27,55063.04,54886.19,54894.53,89.77,80.79,71.8,663.5,565.18,526.8,373.12,333.57,310.06,813.98,697.82,645.1,523.6,466.2,428.37,100.0,100.0,100.0,100.0,100.0,100.0
2021-03-24 08:20:00,56374.49609375,56374.49609375,56328.79296875,56331.2890625,56331.2890625,185815040,56114.48,55830.29,55570.4,55162.6,54857.42,54678.45,54965.28,56134.03,55835.22,55442.98,55364.91,55112.77,54914.8,54908.82,86.7,79.39,71.13,691.05,607.14,559.65,392.24,353.13,326.5,850.94,748.86,686.27,552.13,494.84,453.12,94.82,98.27,95.97,98.66,98.14,99.38
2021-03-24 08:25:00,56284.5,56328.30859375,56282.63671875,56328.30859375,56328.30859375,68571136,56210.93,55926.51,55633.44,55228.91,54890.81,54694.53,54969.98,56198.79,55911.08,55508.56,55427.07,55160.44,54942.79,54922.95,86.34,79.24,71.05,690.23,634.84,585.76,402.52,369.59,341.7,857.64,785.12,720.54,569.93,519.87,476.48,94.46,96.43,95.69,97.22,98.01,98.72
2021-03-24 08:30:00,56335.8828125,56393.2734375,56309.33984375,56309.33984375,56309.33984375,115933184,56293.96,56003.96,55698.57,55296.99,54922.74,54711.72,54974.66,56235.64,55972.35,55567.87,55483.99,55205.49,54969.85,54936.74,83.79,78.2,70.59,667.77,645.81,602.17,404.48,381.22,354.26,840.7,803.65,744.58,577.41,539.05,496.67,88.2,92.49,92.31,94.66,96.42,97.52
2021-03-24 08:35:00,56324.02734375,56324.02734375,56277.12890625,56284.80078125,56284.80078125,0,56322.79,56075.31,55767.0,55367.51,54957.28,54731.26,54979.32,56252.03,56020.42,55620.98,55535.65,55247.82,54995.89,54950.16,80.21,76.81,69.97,631.05,640.89,607.94,399.44,387.29,363.29,807.65,804.98,757.19,576.04,551.38,512.54,80.02,87.56,90.06,92.69,95.37,96.6
2021-03-24 08:40:00,56289.32421875,56301.70703125,56267.53125,56301.70703125,56301.70703125,48230400,56311.09,56147.79,55829.74,55441.02,54989.61,54751.57,54984.1,56268.59,56063.7,55671.4,55585.08,55289.15,55021.75,54963.61,80.87,77.11,70.16,597.19,626.32,605.79,392.3,388.96,369.1,776.58,795.51,761.07,571.69,558.15,524.37,75.79,81.34,91.59,91.32,96.09,95.96
2021-03-24 08:45:00,56335.6484375,56399.85546875,56335.6484375,56383.78125,56383.78125,222261248,56321.59,56218.04,55870.96,55517.35,55025.44,54774.23,54989.94,56306.99,56112.94,55724.17,55636.61,55332.08,55048.72,54977.74,83.89,78.57,71.06,582.82,611.82,601.2,388.77,388.9,373.03,765.44,785.49,761.94,571.39,562.56,533.78,94.17,83.33,98.33,93.33,99.32,96.93
2021-03-24 08:50:00,56372.57421875,56384.7578125,56371.4140625,56377.359375,56377.359375,15912960,56331.4,56271.16,55910.56,55590.5,55062.17,54796.83,54995.89,56330.44,56153.62,55772.56,55684.4,55373.07,55075.03,54991.66,82.7,78.15,70.89,557.88,593.84,592.53,381.06,386.29,374.64,742.46,771.15,758.05,565.64,563.59,540.15,83.0,84.32,97.38,95.77,98.85,98.09
2021-03-24 08:55:00,56364.21484375,56413.16796875,56364.21484375,56413.16796875,56413.16796875,50343936,56352.16,56323.06,55949.69,55669.06,55100.15,54818.48,55001.96,56358.02,56193.55,55820.01,55731.41,55413.86,55101.53,55005.81,84.17,78.83,71.29,538.01,575.23,581.63,373.54,382.04,374.42,724.19,755.49,751.27,559.72,562.3,544.06,100.0,92.39,100.0,98.57,100.0,99.39
2021-03-24 09:00:00,56411.60546875,56623.34765625,56411.60546875,56623.34765625,56623.34765625,118026240,56419.87,56371.33,56003.51,55743.32,55144.48,54841.95,55008.22,56446.46,56259.67,55879.52,55788.96,55461.29,55131.66,55021.9,89.98,82.31,73.54,566.94,572.47,578.69,380.15,381.41,375.56,757.66,756.22,752.55,570.87,565.16,549.42,100.0,94.33,100.0,99.13,100.0,99.62
2021-03-24 09:05:00,56637.21875,56656.4765625,56633.9296875,56636.578125,56636.578125,55123968,56486.85,56398.97,56063.17,55801.55,55191.08,54866.21,55012.63,56509.84,56317.66,55935.6,55843.64,55507.38,55161.46,55037.97,90.24,82.51,73.68,574.24,573.06,577.8,382.06,381.63,376.86,768.38,760.27,755.72,576.2,568.84,554.78,94.88,98.29,97.96,99.32,98.87,99.62
2021-03-24 09:10:00,56621.52734375,56686.390625,56621.52734375,56686.390625,56686.390625,135778304,56547.37,56434.48,56132.38,55858.42,55241.07,54890.9,55016.99,56568.69,56374.39,55991.21,55898.01,55553.61,55191.66,55054.37,91.25,83.26,74.19,577.48,574.53,577.74,383.18,382.14,378.13,774.74,765.09,759.52,580.44,572.71,559.91,100.0,98.29,100.0,99.32,100.0,99.62
2021-03-24 09:15:00,56700.6640625,56761.03515625,56684.92578125,56684.92578125,56684.92578125,1528418304,56608.88,56470.14,56198.33,55912.34,55292.12,54917.81,55021.61,56607.43,56422.16,56042.6,55948.78,55597.98,55221.23,55070.6,90.93,83.14,74.14,564.83,571.3,575.16,379.56,381.28,378.41,763.98,764.72,760.41,578.71,574.71,563.67,82.11,92.33,89.8,95.92,95.92,98.26
2021-03-24 09:20:00,56680.94921875,56680.94921875,56644.40234375,56644.40234375,56644.40234375,9949184,56655.13,56503.65,56253.8,55966.93,55342.01,54945.76,55026.65,56619.76,56456.35,56087.17,55993.66,55639.01,55249.41,55086.25,81.62,79.92,72.9,532.59,558.4,566.64,369.18,377.25,376.57,731.81,753.75,754.69,568.4,572.6,564.62,70.61,84.24,81.69,90.5,92.65,96.19
2021-03-24 09:25:00,56583.73828125,56676.1015625,56583.73828125,56676.1015625,56676.1015625,0,56665.68,56542.78,56309.04,56025.59,55393.64,54973.61,55031.94,56638.54,56490.16,56130.8,56037.69,55679.68,55277.66,55102.07,83.19,80.56,73.27,507.74,541.51,554.86,359.36,371.29,373.13,706.81,738.1,745.12,558.43,567.88,563.38,78.6,77.11,82.79,84.76,94.18,94.25
2021-03-24 09:30:00,56694.40234375,56694.40234375,56662.15625,56662.15625,56662.15625,27992064,56670.8,56578.82,56363.3,56079.43,55444.54,54999.32,55037.22,56646.41,56516.62,56170.16,56077.98,55718.21,55305.08,55117.6,79.69,79.37,72.82,476.25,519.76,539.14,346.46,363.01,367.79,674.1,716.77,730.91,544.31,560.02,559.57,71.7,73.64,79.96,81.48,93.22,93.35
2021-03-24 09:35:00,56673.25390625,56673.25390625,56644.7265625,56644.7265625,56644.7265625,0,56662.46,56604.92,56411.48,56115.61,55492.82,55023.15,55042.23,56645.85,56536.33,56205.31,56114.54,55754.55,55331.61,55132.79,75.09,77.82,72.25,440.54,493.35,519.42,331.02,352.35,360.44,636.18,689.91,711.97,526.66,548.9,552.98,34.4,61.57,76.43,79.73,92.03,93.14
2021-03-24 09:40:00,56611.46875,56617.94921875,56611.15625,56617.94921875,56617.94921875,1368064,56649.07,56628.98,56450.07,56150.03,55536.53,55046.58,55046.43,56636.55,56548.89,56235.88,56147.02,55788.41,55357.08,55147.57,68.05,75.4,71.36,400.67,462.46,495.67,313.01,339.23,350.95,593.09,657.63,688.19,505.43,534.41,543.47,19.29,41.8,71.01,75.8,90.19,91.81
2021-03-24 09:45:00,56617.8046875,56661.64453125,56617.8046875,56661.64453125,56661.64453125,107847680,56652.52,56653.82,56488.44,56184.4,55580.66,55069.07,55050.9,56644.91,56566.23,56267.42,56180.22,55822.65,55382.91,55162.64,72.89,76.67,71.95,377.49,434.13,472.03,298.81,325.76,340.52,567.1,627.46,663.97,488.42,519.08,532.46,43.94,32.54,79.86,75.77,93.19,91.8
2021-03-24 09:50:00,56646.02734375,56646.02734375,56616.7890625,56616.7890625,56616.7890625,37355520,56640.65,56653.17,56512.25,56220.06,55625.63,55090.01,55054.92,56635.54,56574.01,56293.3,56208.39,55853.79,55407.34,55177.11,61.69,72.51,70.42,342.24,403.5,446.08,280.71,310.74,328.56,527.79,594.23,636.74,466.26,501.47,519.22,29.87,31.03,66.09,72.32,90.1,91.16
2021-03-24 09:55:00,56571.92578125,56593.1484375,56571.92578125,56593.1484375,56593.1484375,7790592,56626.85,56648.82,56523.9,56258.39,55669.3,55110.45,55058.15,56621.41,56576.96,56315.51,56233.21,55882.79,55430.83,55191.2,56.37,70.34,69.61,305.9,370.97,418.04,261.45,294.31,315.14,486.69,558.39,606.73,442.24,481.73,503.83,17.33,30.38,57.69,67.88,87.32,90.2
2021-03-24 10:00:00,56596.08984375,56619.76953125,56589.6171875,56589.6171875,56589.6171875,0,56615.83,56639.15,56536.81,56301.31,55712.29,55130.78,55061.71,56610.81,56578.9,56335.81,56256.21,55910.51,55453.77,55205.11,55.54,70.0,69.49,275.0,338.98,389.43,243.09,277.24,300.73,450.82,522.53,575.55,418.91,460.79,486.84,14.44,20.55,56.8,60.19,85.95,87.79
2021-03-24 10:05:00,56593.515625,56604.1015625,56587.21875,56604.1015625,56604.1015625,65486848,56613.06,56631.06,56550.6,56342.57,55757.58,55152.58,55065.69,56608.58,56582.78,56355.68,56278.65,55937.71,55476.55,55219.03,58.48,70.62,69.72,252.9,310.29,362.13,227.1,260.53,286.0,423.92,489.66,545.22,398.12,439.9,469.1,31.75,21.17,55.09,56.53,87.14,86.8
2021-03-24 10:10:00,56594.71484375,56594.71484375,56568.3046875,56568.3046875,56568.3046875,14446592,56594.39,56623.45,56563.55,56377.02,55803.62,55174.46,55069.46,56595.15,56580.55,56371.43,56297.34,55962.44,55498.17,55232.46,49.1,66.93,68.4,223.72,281.43,334.44,209.12,243.39,270.63,389.17,456.16,514.01,374.57,418.12,450.19,0.0,15.4,0.0,37.3,84.21,85.77
2021-03-24 10:15:00,56559.98046875,56559.98046875,56413.5625,56413.5625,56413.5625,12664832,56553.75,56597.2,56569.99,56405.1,55848.5,55191.7,55072.64,56534.62,56554.86,56374.55,56304.84,55980.13,55516.3,55244.21,27.15,53.83,63.08,160.07,240.98,299.57,180.31,222.36,252.56,317.11,409.81,474.63,337.35,391.2,427.62,0.0,10.58,0.0,18.36,67.8,79.72
2021-03-24 10:20:00,56403.63671875,56403.63671875,56316.64453125,56316.64453125,56316.64453125,30007296,56498.44,56562.65,56570.74,56429.75,55892.91,55208.25,55075.43,56461.96,56518.21,56370.26,56305.6,55993.32,55532.14,55254.88,20.47,47.55,60.04,91.7,191.22,258.0,147.95,197.56,231.64,238.95,352.86,427.49,295.2,359.2,401.14,0.0,0.0,0.0,0.0,51.2,67.74
2021-03-24 10:25:00,56354.9296875,56392.265625,56354.9296875,56373.45703125,56373.45703125,132452352,56455.21,56535.52,56570.22,56452.82,55938.5,55225.32,55078.68,56432.46,56495.94,56370.5,56309.98,56008.23,55548.8,55266.01,31.93,51.15,61.18,61.96,148.13,218.79,125.44,173.52,210.4,201.09,302.27,382.21,264.57,327.66,373.83,18.74,6.25,15.04,5.01,48.04,55.68
2021-03-24 10:30:00,56370.7265625,56455.82421875,56348.91796875,56455.82421875,56455.82421875,122372096,56425.56,56519.31,56574.14,56473.15,55983.96,55243.22,55082.07,56440.25,56489.77,56376.82,56319.38,56025.78,55566.76,55277.85,45.27,55.87,62.77,63.43,119.9,187.72,112.95,153.33,190.91,196.41,266.98,345.05,245.93,300.41,348.25,45.91,21.55,36.84,17.29,52.08,50.44
2021-03-24 10:35:00,56493.359375,56567.609375,56491.6171875,56567.609375,56567.609375,185389056,56425.42,56509.91,56581.86,56495.6,56034.18,55262.17,55085.69,56482.7,56501.75,56390.95,56335.4,56047.03,55586.58,55290.68,58.23,61.34,64.8,91.75,110.52,168.52,110.8,139.15,174.89,220.87,251.61,320.22,239.92,280.25,326.58,87.31,50.65,66.44,39.44,60.81,53.64
2021-03-24 10:40:00,56575.984375,56652.38671875,56575.984375,56652.38671875,56652.38671875,144166912,56473.18,56513.47,56583.32,56512.65,56079.32,55282.05,55089.42,56539.26,56524.92,56410.32,56355.85,56070.77,55607.69,55304.23,65.47,64.89,66.25,128.94,116.66,160.61,114.6,130.97,162.83,255.73,252.98,307.32,241.39,267.3,309.54,100.0,77.74,94.15,65.81,77.98,63.62
2021-03-24 10:45:00,56663.23828125,56683.92578125,56662.25390625,56662.25390625,56662.25390625,18391040,56542.31,56520.38,56584.6,56522.72,56114.77,55301.83,55093.47,56580.26,56546.05,56428.98,56375.62,56093.97,55628.57,55317.74,66.26,65.29,66.41,151.28,128.2,158.74,117.07,126.34,153.68,275.69,260.55,300.99,241.48,258.69,295.93,94.1,93.8,94.1,84.9,79.98,72.92
2021-03-24 10:50:00,56639.8125,56639.8125,56565.84765625,56565.84765625,56565.84765625,0,56580.78,56518.0,56578.57,56530.54,56146.48,55320.69,55097.18,56575.46,56549.1,56439.12,56387.89,56112.47,55647.13,55330.16,52.51,58.31,63.25,136.34,130.91,154.26,109.98,120.88,144.94,256.38,259.16,292.07,230.02,249.13,282.75,67.85,87.32,67.85,85.37,60.45,72.8
2021-03-24 10:55:00,56503.6640625,56528.95703125,56486.5078125,56528.95703125,56528.95703125,0,56595.41,56510.48,56570.77,56537.23,56175.72,55338.79,55100.82,56559.96,56546.0,56445.77,56396.99,56128.8,55664.59,55342.09,48.05,55.85,62.07,114.19,125.34,146.25,100.23,114.0,136.0,229.22,249.18,279.5,215.26,237.84,269.25,53.74,71.9,57.81,73.25,52.97,64.47
2021-03-24 11:00:00,56529.87890625,56593.46875,56493.86328125,56493.86328125,56493.86328125,0,56580.66,56503.04,56563.25,56543.38,56205.46,55356.69,55104.05,56537.93,56537.98,56449.34,56403.24,56143.12,55681.01,55353.55,43.92,53.53,60.96,88.59,113.09,134.72,88.64,105.55,126.53,198.13,232.16,263.23,198.18,224.62,255.04,43.26,54.95,48.25,57.97,39.88,51.1
2021-03-24 11:05:00,56486.8671875,56549.671875,56486.8671875,56549.671875,56549.671875,27717632,56560.12,56516.65,56556.93,56552.21,56238.12,55374.58,55107.03,56541.84,56539.78,56456.77,56412.69,56159.06,55698.21,55365.45,51.64,56.61,62.08,85.07,103.75,124.79,83.01,98.03,117.82,190.38,218.24,248.66,188.32,212.52,241.69,31.99,43.0,63.45,56.5,52.44,48.43
2021-03-24 11:10:00,56544.9140625,56562.31640625,56538.4765625,56538.80859375,56538.80859375,0,56535.43,56538.87,56550.76,56560.11,56267.96,55392.6,55109.99,56540.83,56539.63,56462.85,56420.83,56173.96,55714.86,55377.13,50.07,55.83,61.72,77.98,95.16,115.43,76.78,90.95,109.61,178.96,205.14,234.72,177.76,200.93,228.91,26.49,33.91,60.49,57.4,49.99,47.44
2021-03-24 11:15:00,56540.48828125,56676.55859375,56540.48828125,56676.55859375,56676.55859375,127434752,56557.57,56569.18,56552.35,56569.87,56290.31,55412.89,55113.74,56586.07,56560.69,56478.68,56437.32,56193.67,55733.9,55390.06,65.53,62.8,64.43,107.39,99.24,113.82,82.01,87.97,104.09,206.72,205.67,229.12,181.34,194.4,219.39,96.27,51.58,97.99,73.98,80.99,61.14
2021-03-24 11:20:00,56662.42578125,56662.42578125,56580.26953125,56580.4453125,56580.4453125,0,56567.87,56581.64,56550.47,56576.64,56310.21,55432.43,55117.07,56584.2,56563.73,56486.21,56446.56,56208.83,55750.67,55401.9,52.34,56.15,61.29,97.99,98.82,110.65,77.52,84.49,98.78,193.67,201.67,222.03,173.2,187.34,210.15,49.43,57.4,71.83,76.77,59.36,63.45
2021-03-24 11:25:00,56593.1953125,56661.0078125,56593.1953125,56646.0703125,56646.0703125,64761856,56598.31,56589.49,56549.7,56584.41,56330.52,55452.23,55121.12,56604.82,56576.4,56498.06,56459.43,56225.98,55768.4,55414.28,58.93,59.31,62.58,106.76,101.47,109.87,78.34,82.44,94.69,200.1,201.15,217.64,171.68,182.12,202.46,83.96,76.55,89.69,86.5,74.13,71.49
2021-03-24 11:30:00,56638.42578125,56638.42578125,56574.81640625,56574.81640625,56574.81640625,0,56603.34,56581.73,56547.6,56582.79,56351.08,55471.64,55125.25,56594.82,56576.16,56503.74,56466.87,56239.66,55784.37,55425.83,50.15,54.69,60.32,91.08,98.0,106.12,72.42,79.1,90.24,180.65,194.31,210.24,161.99,175.41,194.37,46.37,59.92,67.43,76.32,58.1,63.86
2021-03-24 11:35:00,56564.671875,56566.23828125,56535.328125,56535.328125,56535.328125,0,56602.65,56569.04,56544.71,56579.41,56372.91,55492.43,55129.37,56574.99,56569.88,56506.08,56471.29,56251.25,55799.24,55436.87,45.74,52.26,59.09,68.91,88.31,98.67,63.8,74.0,84.95,154.09,180.91,199.01,148.98,166.6,185.29,25.55,51.96,55.64,70.92,57.89,63.37
2021-03-24 11:40:00,56523.11328125,56551.11328125,56512.203125,56551.11328125,56551.11328125,39002112,56577.56,56567.56,56542.78,56574.9,56397.9,55514.26,55133.66,56567.03,56566.99,56509.42,56476.44,56263.01,55814.13,55447.96,47.88,53.16,59.44,57.61,78.07,90.46,57.57,68.52,79.47,138.89,166.9,186.99,138.85,157.35,176.0,23.67,31.86,32.72,51.93,62.07,59.35
